,gender,car,reality,income_total,income_type,edu_type,family_type,house_type,DAYS_BIRTH,DAYS_EMPLOYED,work_phone,phone,email,family_size,begin_month,credit,income_mean,age_gen
21492,1,1,1,292500.0,0,1,1,1,12569,3322,0,0,0,3.0,52.0,2.0,97500.0,3
21493,0,1,1,157500.0,0,4,1,1,14330,1936,0,0,0,2.0,10.0,2.0,78750.0,3
21494,0,0,1,135000.0,2,4,1,1,20542,9422,0,1,0,2.0,37.0,1.0,67500.0,5
21495,0,1,1,180000.0,1,4,1,1,24121,0,0,0,0,2.0,34.0,1.0,90000.0,6
21496,1,0,1,337500.0,0,4,0,1,18065,307,0,0,1,2.0,41.0,2.0,168750.0,4
21497,0,0,0,360000.0,0,4,1,1,18580,1800,0,0,0,2.0,14.0,2.0,180000.0,5
21498,0,0,1,157500.0,1,4,4,1,23596,0,0,0,0,1.0,4.0,1.0,157500.0,6
21499,1,0,1,675000.0,0,1,1,1,17754,1109,1,1,1,2.0,14.0,2.0,337500.0,4
21500,0,0,1,90000.0,4,4,1,1,17384,4421,0,0,0,2.0,9.0,0.0,45000.0,4
21501,0,0,0,202500.0,0,4,2,2,12073,1420,0,0,0,2.0,26.0,2.0,101250.0,3
21502,0,1,0,121500.0,0,4,1,1,11023,2652,1,0,0,4.0,27.0,2.0,30375.0,3
21503,0,0,0,234000.0,2,1,0,1,21967,5215,0,0,1,2.0,52.0,2.0,117000.0,6
21504,1,1,0,360000.0,0,1,1,1,14369,4633,0,1,0,2.0,35.0,2.0,180000.0,3
21505,0,0,0,99000.0,0,4,3,1,16378,370,1,0,0,1.0,11.0,2.0,99000.0,4
21506,0,0,1,675000.0,4,4,1,1,17964,6594,0,0,1,2.0,36.0,0.0,337500.0,4
21507,0,1,1,270000.0,0,1,3,1,14399,1266,0,0,1,1.0,43.0,2.0,270000.0,3
21508,1,1,1,405000.0,4,4,1,1,17991,683,0,0,0,2.0,33.0,2.0,202500.0,4
21509,1,0,0,225000.0,4,4,4,2,19406,346,0,0,0,1.0,8.0,2.0,225000.0,5
21510,1,1,1,810000.0,0,1,1,1,18365,4456,1,1,1,3.0,10.0,1.0,270000.0,5
21511,0,0,1,135000.0,4,1,1,1,13833,617,0,0,0,3.0,11.0,0.0,45000.0,3
21512,1,1,1,157500.0,0,4,1,1,9066,2407,0,0,0,3.0,28.0,2.0,52500.0,2
21513,0,0,1,112500.0,1,4,3,1,23400,0,0,1,1,1.0,7.0,1.0,112500.0,6
21514,0,1,1,180000.0,4,1,0,5,13435,1297,0,0,0,3.0,4.0,1.0,60000.0,3
21515,1,1,1,193500.0,4,4,1,1,10439,2250,1,0,0,3.0,42.0,2.0,64500.0,2
21516,1,1,1,324000.0,4,1,1,1,11296,3181,1,1,0,3.0,8.0,1.0,108000.0,3
21517,0,0,1,157500.0,0,4,1,1,19654,1751,0,1,0,2.0,28.0,2.0,78750.0,5
21518,0,0,1,202500.0,0,4,3,1,8442,410,0,0,0,1.0,0.0,0.0,202500.0,2
21519,0,0,0,90000.0,0,1,1,5,9845,1225,1,0,0,2.0,32.0,2.0,45000.0,2
21520,0,0,1,225000.0,4,4,1,5,16110,401,0,0,0,2.0,60.0,2.0,112500.0,4
21521,0,0,0,135000.0,4,1,3,1,10749,2394,0,0,0,1.0,8.0,2.0,135000.0,2
21522,1,0,1,225000.0,4,4,3,1,16496,338,0,0,0,1.0,59.0,2.0,225000.0,4
21523,0,0,1,54000.0,1,4,4,1,22739,0,0,1,0,1.0,31.0,2.0,54000.0,6
21524,0,0,1,99000.0,4,4,1,1,19613,8152,1,0,0,2.0,16.0,2.0,49500.0,5
21525,0,0,1,144000.0,0,4,0,1,15874,2958,1,1,0,4.0,24.0,1.0,36000.0,4
21526,0,1,1,540000.0,4,1,3,1,14160,422,0,1,1,3.0,6.0,2.0,180000.0,3
21527,0,0,1,135000.0,4,4,1,1,14838,1539,0,0,0,5.0,47.0,2.0,27000.0,4
21528,0,0,1,135000.0,4,4,1,1,15677,1740,0,0,0,3.0,43.0,1.0,45000.0,4
21529,0,0,0,270000.0,4,1,1,1,17573,5792,1,1,0,2.0,16.0,2.0,135000.0,4
21530,0,0,1,202500.0,0,1,3,1,14143,2072,0,0,0,1.0,5.0,1.0,202500.0,3
21531,0,1,0,135000.0,4,4,0,5,11102,433,1,1,0,2.0,4.0,1.0,67500.0,3
21532,1,1,1,225000.0,4,4,1,1,11226,2236,0,0,0,2.0,39.0,0.0,112500.0,3
21533,1,1,1,225000.0,2,4,1,1,13718,3694,1,1,0,2.0,37.0,2.0,112500.0,3
21534,0,1,1,360000.0,4,1,1,1,12367,928,1,0,0,3.0,9.0,2.0,120000.0,3
21535,0,1,0,405000.0,4,4,1,4,13810,1678,1,1,1,3.0,8.0,2.0,135000.0,3
21536,0,0,1,103500.0,4,2,1,1,11855,4583,0,0,0,2.0,24.0,1.0,51750.0,3
21537,0,0,1,292500.0,4,1,3,1,17388,1662,0,1,1,1.0,17.0,2.0,292500.0,4
21538,0,1,1,315000.0,0,2,3,1,9130,1390,0,1,0,1.0,7.0,2.0,315000.0,2
21539,0,0,1,99000.0,4,4,1,1,22181,14413,1,0,0,2.0,52.0,2.0,49500.0,6
21540,0,0,1,112500.0,1,4,1,1,22319,0,0,0,0,2.0,1.0,1.0,56250.0,6
21541,0,0,1,121500.0,4,4,1,1,21841,1305,0,0,0,2.0,34.0,1.0,60750.0,5
21542,0,1,1,157500.0,0,1,1,1,13584,6337,0,1,0,4.0,36.0,2.0,39375.0,3
21543,1,1,1,180000.0,4,4,0,1,13059,4813,0,0,0,4.0,31.0,0.0,45000.0,3
21544,0,1,1,135000.0,4,4,1,1,15649,8412,1,1,0,2.0,5.0,2.0,67500.0,4
21545,1,0,1,180000.0,0,4,3,1,10138,224,0,0,0,1.0,42.0,2.0,180000.0,2
21546,0,0,0,103500.0,1,1,1,1,21701,0,0,1,0,2.0,30.0,2.0,51750.0,5
21547,0,1,1,112500.0,1,4,1,1,19921,0,0,1,0,2.0,50.0,2.0,56250.0,5
21548,1,1,0,67500.0,4,4,1,1,22407,2174,0,0,0,2.0,9.0,2.0,33750.0,6
21549,1,1,1,270000.0,4,4,1,1,14488,1630,0,1,0,3.0,36.0,0.0,90000.0,3
21550,0,1,1,90000.0,4,4,1,1,13483,5345,0,0,0,2.0,40.0,2.0,45000.0,3
21551,1,1,0,270000.0,4,1,3,1,9087,1682,0,0,0,1.0,18.0,2.0,270000.0,2
21552,0,0,0,193500.0,4,4,3,2,16099,1866,0,1,0,1.0,12.0,2.0,193500.0,4
21553,1,0,0,162000.0,1,4,1,1,23655,0,0,0,0,2.0,50.0,2.0,81000.0,6
21554,0,0,1,81000.0,4,4,1,1,19661,3046,1,1,0,2.0,4.0,2.0,40500.0,5
21555,0,0,1,324000.0,4,4,2,1,16120,1557,0,0,0,1.0,4.0,2.0,324000.0,4
21556,0,1,1,112500.0,4,1,1,1,14133,2695,0,0,0,4.0,10.0,2.0,28125.0,3
21557,0,1,1,540000.0,0,1,1,1,15702,185,0,1,0,2.0,47.0,2.0,270000.0,4
21558,0,1,0,54000.0,1,4,1,1,22983,0,0,0,0,2.0,26.0,2.0,27000.0,6
21559,1,0,1,216000.0,0,1,1,1,19150,7415,0,0,1,2.0,3.0,1.0,108000.0,5
21560,1,1,1,112500.0,4,4,3,1,9312,2129,0,0,0,1.0,5.0,2.0,112500.0,2
21561,1,1,1,202500.0,4,4,1,1,16013,4785,0,1,1,5.0,24.0,2.0,40500.0,4
21562,0,1,1,157500.0,0,4,3,1,18806,319,0,0,0,1.0,40.0,1.0,157500.0,5
21563,0,0,1,225000.0,0,4,2,1,18516,1046,0,0,1,1.0,9.0,2.0,225000.0,5
21564,0,1,1,450000.0,2,1,1,1,19804,1161,0,0,0,2.0,34.0,2.0,225000.0,5
21565,0,0,0,157500.0,4,1,1,1,11678,2758,0,0,0,4.0,52.0,2.0,39375.0,3
21566,1,1,0,315000.0,4,4,1,1,14888,7756,0,0,0,2.0,7.0,0.0,157500.0,4
21567,1,1,1,225000.0,0,4,1,1,15290,1405,0,0,0,4.0,43.0,1.0,56250.0,4
21568,0,1,1,292500.0,4,4,1,1,12740,3504,0,0,0,3.0,27.0,1.0,97500.0,3
21569,0,0,0,225000.0,1,1,2,1,21944,0,0,0,0,1.0,32.0,2.0,225000.0,6
21570,0,0,1,112500.0,2,4,1,1,18794,6358,0,0,0,2.0,6.0,1.0,56250.0,5
21571,1,1,0,112500.0,1,4,1,1,20570,0,0,0,0,2.0,29.0,1.0,56250.0,5
21572,1,0,1,180000.0,1,1,1,1,19619,0,0,0,0,2.0,40.0,0.0,90000.0,5
21573,1,0,1,270000.0,0,1,1,1,10454,400,0,1,1,3.0,11.0,1.0,90000.0,2
21574,1,1,1,225000.0,4,4,1,1,10328,1156,0,0,0,2.0,23.0,2.0,112500.0,2
21575,0,0,1,103500.0,4,4,1,1,15785,1308,0,0,0,2.0,53.0,2.0,51750.0,4
21576,1,1,0,346500.0,0,4,1,1,8990,1566,0,0,0,2.0,43.0,1.0,173250.0,2
21577,0,0,1,126000.0,4,4,1,1,10020,1587,1,1,0,4.0,40.0,1.0,31500.0,2
21578,1,1,1,157500.0,1,4,1,1,16957,0,0,0,0,4.0,30.0,1.0,39375.0,4
21579,1,0,1,114750.0,1,4,2,1,21268,0,0,0,0,1.0,8.0,2.0,114750.0,5
21580,1,1,1,360000.0,0,4,1,1,11613,4031,0,1,0,2.0,50.0,2.0,180000.0,3
21581,0,0,1,45000.0,2,4,1,1,20200,9404,1,0,0,2.0,8.0,2.0,22500.0,5
21582,1,1,1,180000.0,4,2,3,1,10789,1702,0,0,0,1.0,14.0,1.0,180000.0,2
21583,1,0,1,148500.0,4,4,3,1,11819,962,0,0,0,1.0,3.0,1.0,148500.0,3
21584,0,0,0,157500.0,0,1,0,1,10193,105,1,1,0,2.0,34.0,2.0,78750.0,2
21585,1,1,0,360000.0,0,4,1,1,16538,3846,1,0,0,3.0,31.0,2.0,120000.0,4
21586,1,1,1,270000.0,0,1,1,1,13964,836,0,0,1,5.0,27.0,2.0,54000.0,3
21587,0,1,1,139500.0,1,4,1,1,21009,0,0,0,0,2.0,27.0,2.0,69750.0,5
21588,0,0,1,135000.0,4,2,1,1,15948,9359,0,0,0,3.0,42.0,2.0,45000.0,4
21589,0,0,0,202500.0,0,1,1,1,17807,3041,0,0,0,2.0,19.0,0.0,101250.0,4
21590,0,1,1,225000.0,0,1,1,1,14100,3623,0,0,0,4.0,46.0,0.0,56250.0,3
21591,0,0,0,63000.0,4,4,3,2,16817,4618,0,0,0,2.0,7.0,1.0,31500.0,4
21592,1,1,1,180000.0,4,4,3,1,14887,1711,0,0,0,2.0,40.0,2.0,90000.0,4
21593,0,0,1,202500.0,4,4,1,1,20295,3700,0,0,0,2.0,6.0,2.0,101250.0,5
21594,1,1,1,112500.0,4,4,1,1,12571,451,1,0,1,3.0,29.0,1.0,37500.0,3
21595,0,0,1,225000.0,0,4,4,1,20924,1050,0,0,0,1.0,1.0,0.0,225000.0,5
21596,0,0,1,76500.0,4,4,1,1,19380,5022,1,1,0,2.0,31.0,1.0,38250.0,5
21597,0,0,1,225000.0,4,4,4,1,17438,142,0,0,0,1.0,54.0,2.0,225000.0,4
21598,0,1,1,76500.0,2,4,1,1,19395,3156,1,1,0,2.0,2.0,1.0,38250.0,5
21599,0,1,1,225000.0,0,4,1,1,13166,2991,0,1,0,2.0,11.0,2.0,112500.0,3
21600,0,0,1,135000.0,0,4,1,1,15407,1801,0,0,0,2.0,31.0,2.0,67500.0,4
21601,0,1,1,225000.0,0,4,3,1,12075,1430,0,1,0,1.0,28.0,2.0,225000.0,3
21602,1,1,0,166500.0,0,2,3,1,10568,2026,1,0,0,1.0,42.0,2.0,166500.0,2
21603,1,0,1,225000.0,2,4,1,1,9183,2054,0,0,0,3.0,18.0,1.0,75000.0,2
21604,0,0,0,112500.0,1,4,3,1,21135,0,0,0,0,1.0,3.0,1.0,112500.0,5
21605,0,0,1,225000.0,1,4,0,1,22084,0,0,0,0,2.0,18.0,1.0,112500.0,6
21606,1,0,1,135000.0,1,1,1,1,23321,0,0,0,0,2.0,5.0,0.0,67500.0,6
21607,1,1,1,225000.0,4,4,1,1,18259,703,0,0,0,2.0,10.0,2.0,112500.0,5
21608,0,0,0,144000.0,4,4,1,1,12277,982,1,1,0,4.0,23.0,2.0,36000.0,3
21609,0,1,0,225000.0,0,1,3,1,13941,2988,0,1,0,1.0,34.0,1.0,225000.0,3
21610,0,0,1,135000.0,0,4,1,1,12194,2287,0,0,0,5.0,17.0,2.0,27000.0,3
21611,0,0,0,135000.0,2,4,1,1,20875,3785,0,0,0,2.0,21.0,1.0,67500.0,5
21612,0,0,1,225000.0,4,4,1,1,17375,3759,0,0,0,2.0,7.0,0.0,112500.0,4
21613,0,1,0,337500.0,0,1,1,1,12826,5099,1,1,0,2.0,24.0,2.0,168750.0,3
21614,1,1,0,270000.0,4,1,1,1,11723,3002,0,1,0,4.0,19.0,2.0,67500.0,3
21615,0,0,1,225000.0,4,4,1,1,23537,4888,0,0,0,2.0,7.0,2.0,112500.0,6
21616,0,1,1,121500.0,4,4,1,1,15999,3269,1,0,0,3.0,18.0,2.0,40500.0,4
21617,0,1,0,202500.0,0,2,2,1,14096,1344,0,1,1,1.0,25.0,2.0,202500.0,3
21618,0,0,1,40500.0,4,4,1,1,12729,4936,1,0,0,2.0,26.0,1.0,20250.0,3
21619,0,1,1,270000.0,0,1,1,1,17833,620,0,1,0,2.0,45.0,2.0,135000.0,4
21620,0,0,1,157500.0,4,4,1,1,14133,185,0,1,0,3.0,45.0,2.0,52500.0,3
21621,0,0,1,112500.0,4,4,3,1,8237,1281,0,0,0,1.0,10.0,2.0,112500.0,2
21622,1,0,0,157500.0,0,4,0,2,14697,2470,1,0,0,2.0,30.0,2.0,78750.0,4
21623,0,0,0,67500.0,1,4,1,1,22682,0,0,0,0,2.0,49.0,0.0,33750.0,6
21624,1,1,1,202500.0,4,4,1,1,19974,230,0,1,0,2.0,1.0,1.0,101250.0,5
21625,0,0,0,49500.0,1,1,1,2,21157,0,0,0,0,2.0,8.0,0.0,24750.0,5
21626,1,0,1,315000.0,4,4,1,1,19686,1131,0,0,0,2.0,42.0,2.0,157500.0,5
21627,1,1,0,225000.0,0,4,1,1,12241,2893,0,0,0,3.0,47.0,2.0,75000.0,3
21628,1,1,0,135000.0,4,1,1,5,11645,5056,0,1,0,4.0,9.0,2.0,33750.0,3
21629,1,0,1,562500.0,4,2,1,1,13790,5639,1,1,0,3.0,55.0,2.0,187500.0,3
21630,0,0,1,121500.0,1,4,1,1,23484,0,0,0,0,2.0,22.0,2.0,60750.0,6
21631,0,1,1,130500.0,4,4,1,1,16137,9391,0,1,0,2.0,35.0,2.0,65250.0,4
21632,0,0,1,171000.0,3,1,1,1,18756,3904,0,0,1,2.0,35.0,1.0,85500.0,5
21633,0,0,0,211500.0,4,4,1,1,17519,1132,0,0,0,3.0,29.0,2.0,70500.0,4
21634,0,0,0,135000.0,4,4,0,1,10151,1138,0,0,0,3.0,34.0,1.0,45000.0,2
21635,1,0,0,225000.0,4,4,1,1,15634,158,1,0,0,2.0,8.0,2.0,112500.0,4
21636,0,0,1,112500.0,4,4,1,1,18575,4113,0,0,0,2.0,10.0,2.0,56250.0,5
21637,0,1,1,180000.0,0,4,3,1,11348,1436,0,0,0,2.0,60.0,2.0,90000.0,3
21638,0,0,1,72000.0,4,4,1,1,15368,5496,1,1,0,4.0,52.0,1.0,18000.0,4
21639,0,1,0,135000.0,4,4,1,1,19022,6409,0,0,0,2.0,30.0,0.0,67500.0,5
21640,1,0,1,202500.0,0,4,3,1,11631,714,0,0,1,1.0,5.0,1.0,202500.0,3
21641,0,1,0,202500.0,4,4,1,1,14909,8083,0,1,0,2.0,29.0,2.0,101250.0,4
21642,0,0,0,99000.0,4,1,1,1,14661,5521,0,0,0,2.0,5.0,2.0,49500.0,4
21643,1,1,1,157500.0,0,4,0,1,9941,1990,0,0,0,2.0,38.0,1.0,78750.0,2
21644,1,1,1,225000.0,0,4,1,1,11294,1077,0,0,0,3.0,56.0,2.0,75000.0,3
21645,1,1,0,99000.0,1,1,1,1,24189,0,0,1,0,2.0,43.0,2.0,49500.0,6
21646,0,0,1,135000.0,1,4,1,1,21435,0,0,0,0,2.0,15.0,2.0,67500.0,5
21647,0,1,1,225000.0,4,1,1,1,12322,3717,0,0,0,2.0,25.0,1.0,112500.0,3
21648,1,1,0,1350000.0,0,1,1,2,12999,1560,0,1,1,2.0,27.0,2.0,675000.0,3
21649,1,1,1,324000.0,0,4,1,2,11523,2522,0,1,0,3.0,27.0,2.0,108000.0,3
21650,0,0,1,54000.0,1,4,1,1,20496,0,0,0,0,2.0,59.0,2.0,27000.0,5
21651,0,0,1,135000.0,1,4,2,1,20752,0,0,0,0,1.0,23.0,0.0,135000.0,5
21652,1,1,1,247500.0,4,4,1,1,13537,2329,0,0,0,3.0,23.0,2.0,82500.0,3
21653,1,1,1,225000.0,4,4,1,1,16175,2371,0,0,0,3.0,54.0,2.0,75000.0,4
21654,0,1,1,315000.0,4,4,1,5,17197,2362,0,0,0,2.0,11.0,2.0,157500.0,4
21655,0,0,1,90000.0,2,4,1,1,19461,5124,0,0,0,2.0,26.0,0.0,45000.0,5
21656,0,0,1,180000.0,4,4,1,1,19187,1218,1,1,0,2.0,58.0,2.0,90000.0,5
21657,1,0,1,157500.0,4,4,1,1,14660,313,0,0,0,2.0,11.0,1.0,78750.0,4
21658,0,0,1,157500.0,4,4,1,1,10473,1721,0,1,0,3.0,41.0,2.0,52500.0,2
21659,1,0,1,157500.0,4,4,1,1,14035,2875,0,0,0,5.0,4.0,2.0,31500.0,3
21660,0,0,1,90000.0,1,4,3,1,23262,0,0,1,0,1.0,35.0,1.0,90000.0,6
21661,0,0,1,135000.0,4,1,1,1,10650,3163,0,0,0,3.0,39.0,2.0,45000.0,2
21662,0,0,1,157500.0,2,1,1,1,9958,987,1,1,0,4.0,0.0,1.0,39375.0,2
21663,0,0,0,180000.0,4,4,1,1,15938,8342,1,0,0,3.0,55.0,2.0,60000.0,4
21664,0,0,0,180000.0,4,4,1,1,11515,89,1,0,0,4.0,60.0,2.0,45000.0,3
21665,0,0,1,112500.0,1,4,1,1,23978,0,0,0,0,2.0,12.0,1.0,56250.0,6
21666,0,0,0,144000.0,4,4,1,1,12277,982,1,1,0,4.0,23.0,0.0,36000.0,3
21667,0,1,0,144000.0,4,4,4,1,14407,1345,0,0,0,1.0,17.0,2.0,144000.0,3
21668,1,1,1,112500.0,4,4,1,1,18731,4397,0,0,0,2.0,26.0,2.0,56250.0,5
21669,0,1,0,306000.0,4,1,1,1,9310,1678,0,0,0,3.0,8.0,0.0,102000.0,2
21670,1,0,1,135000.0,4,1,1,5,14734,3172,1,1,0,2.0,10.0,2.0,67500.0,4
21671,1,0,0,202500.0,4,3,1,1,13593,2546,1,0,0,4.0,16.0,2.0,50625.0,3
21672,0,0,0,252000.0,1,4,4,1,22765,0,0,0,0,1.0,13.0,2.0,252000.0,6
21673,0,0,1,90000.0,1,4,1,1,24665,0,0,0,0,2.0,49.0,2.0,45000.0,6
21674,1,0,1,135000.0,1,4,0,1,23094,0,0,1,0,2.0,27.0,2.0,67500.0,6
21675,1,1,1,225000.0,4,4,1,1,16507,4331,0,0,0,2.0,14.0,2.0,112500.0,4
21676,0,0,1,112500.0,4,4,1,1,10406,2774,0,0,1,3.0,9.0,1.0,37500.0,2
21677,0,1,1,126000.0,4,4,1,1,14419,2407,1,1,0,2.0,60.0,2.0,63000.0,3
21678,0,0,0,180000.0,4,4,1,1,16611,8369,0,0,0,4.0,57.0,2.0,45000.0,4
21679,0,0,0,112500.0,2,4,3,1,15964,7591,0,0,0,2.0,1.0,1.0,56250.0,4
21680,0,1,1,90000.0,2,4,1,1,12690,4451,0,0,0,4.0,6.0,2.0,22500.0,3
21681,0,1,1,180000.0,0,4,1,1,9980,128,0,1,0,3.0,34.0,2.0,60000.0,2
21682,0,0,0,135000.0,0,4,1,1,16989,3444,0,0,0,2.0,50.0,2.0,67500.0,4
21683,0,0,1,157500.0,2,4,3,1,12676,1350,0,0,0,2.0,34.0,1.0,78750.0,3
21684,0,0,1,157500.0,1,4,1,1,23413,0,0,0,0,2.0,6.0,0.0,78750.0,6
21685,0,1,0,202500.0,1,4,1,1,21720,0,0,0,0,2.0,9.0,2.0,101250.0,5
21686,0,0,0,157500.0,4,4,4,1,16509,2013,1,1,0,1.0,30.0,2.0,157500.0,4
21687,1,1,1,180000.0,4,4,1,1,15212,1267,0,0,0,3.0,52.0,2.0,60000.0,4
21688,1,1,1,900000.0,4,4,1,0,15344,1101,0,0,0,3.0,37.0,2.0,300000.0,4
21689,0,0,1,202500.0,1,4,4,1,21126,0,0,0,0,1.0,38.0,2.0,202500.0,5
21690,1,0,1,450000.0,0,1,1,1,19080,1851,0,1,0,2.0,8.0,1.0,225000.0,5
21691,0,0,1,193500.0,2,4,1,3,22168,10155,0,0,0,2.0,31.0,1.0,96750.0,6
21692,0,0,1,202500.0,4,4,1,1,19317,6590,1,1,1,2.0,47.0,2.0,101250.0,5
21693,1,1,1,324000.0,4,1,1,1,11296,3181,1,1,0,3.0,25.0,2.0,108000.0,3
21694,0,1,1,202500.0,0,1,1,1,15598,1659,0,0,0,3.0,14.0,2.0,67500.0,4
21695,1,1,1,675000.0,0,1,1,1,13398,3003,0,0,0,4.0,42.0,2.0,168750.0,3
21696,0,1,1,180000.0,4,4,1,1,13139,1412,0,0,0,2.0,5.0,2.0,90000.0,3
21697,1,1,0,135000.0,4,4,3,1,18529,1204,0,0,0,1.0,40.0,2.0,135000.0,5
21698,0,0,0,135000.0,2,1,1,1,18197,4418,1,0,0,2.0,30.0,2.0,67500.0,4
21699,0,0,1,112500.0,4,1,1,1,12114,4004,0,0,0,2.0,26.0,2.0,56250.0,3
21700,0,0,1,180000.0,2,4,1,1,17253,4267,0,0,0,2.0,49.0,2.0,90000.0,4
21701,0,1,1,135000.0,4,1,1,1,14863,4407,0,0,0,3.0,36.0,1.0,45000.0,4
21702,1,0,1,135000.0,0,4,3,4,7723,366,0,0,1,1.0,0.0,1.0,135000.0,2
21703,0,0,0,103500.0,4,4,1,1,11720,1191,0,0,0,3.0,4.0,2.0,34500.0,3
21704,0,0,1,270000.0,0,4,1,1,13679,4391,0,0,1,3.0,24.0,1.0,90000.0,3
21705,0,0,0,67500.0,4,4,3,1,8661,500,1,0,0,1.0,6.0,1.0,67500.0,2
21706,0,0,1,135000.0,4,4,1,1,21694,3202,1,0,0,2.0,37.0,2.0,67500.0,5
21707,1,1,1,270000.0,4,4,3,1,9122,1751,0,0,0,1.0,26.0,1.0,270000.0,2
21708,1,0,1,135000.0,4,1,1,1,16977,92,0,0,0,2.0,13.0,2.0,67500.0,4
21709,1,1,1,157500.0,4,1,1,1,18750,536,0,0,0,2.0,49.0,1.0,78750.0,5
21710,1,0,1,270000.0,0,4,1,1,14896,5420,0,0,1,2.0,26.0,0.0,135000.0,4
21711,1,1,1,216000.0,2,1,1,1,11121,2565,0,0,0,4.0,46.0,2.0,54000.0,3
21712,0,1,1,112500.0,4,4,1,1,15174,3292,1,0,0,3.0,41.0,2.0,37500.0,4
21713,1,1,1,225000.0,4,4,1,1,20145,1043,0,0,0,2.0,29.0,2.0,112500.0,5
21714,0,0,1,135000.0,4,4,4,1,15675,305,0,0,0,2.0,23.0,2.0,67500.0,4
21715,0,0,0,157500.0,4,4,0,5,11009,1434,1,1,0,2.0,5.0,2.0,78750.0,3
21716,0,1,1,121500.0,1,4,1,1,23544,0,0,1,0,2.0,28.0,2.0,60750.0,6
21717,1,1,0,292500.0,4,4,2,1,12692,1056,0,1,0,2.0,29.0,2.0,146250.0,3
21718,0,0,0,126000.0,2,4,1,1,18166,3666,1,0,0,2.0,42.0,2.0,63000.0,4
21719,1,1,1,225000.0,4,2,1,1,12048,1587,0,0,0,2.0,9.0,2.0,112500.0,3
21720,0,0,1,193500.0,4,4,2,1,19063,2213,1,1,1,1.0,50.0,2.0,193500.0,5
21721,1,1,1,90000.0,4,4,1,1,19101,1721,0,0,0,2.0,21.0,2.0,45000.0,5
21722,1,1,1,112500.0,4,4,1,1,16204,925,1,1,0,3.0,30.0,2.0,37500.0,4
21723,1,1,0,292500.0,4,1,1,1,18115,713,0,0,0,2.0,11.0,2.0,146250.0,4
21724,0,0,1,202500.0,0,4,0,1,16817,4410,0,0,1,2.0,5.0,2.0,101250.0,4
21725,1,1,0,112500.0,4,1,1,1,14659,127,0,0,0,4.0,24.0,2.0,28125.0,4
21726,0,1,1,112500.0,0,4,0,1,11660,807,0,0,0,3.0,8.0,2.0,37500.0,3
21727,0,0,1,157500.0,0,4,1,1,19654,1751,0,1,0,2.0,48.0,2.0,78750.0,5
21728,1,1,0,135000.0,4,4,1,1,10956,2076,0,0,0,2.0,34.0,0.0,67500.0,3
21729,1,1,1,247500.0,4,4,1,1,15366,1266,1,1,0,2.0,26.0,2.0,123750.0,4
21730,1,0,1,135000.0,4,4,1,1,10553,1022,0,0,0,3.0,5.0,1.0,45000.0,2
21731,0,1,1,144000.0,4,1,1,1,14291,532,0,0,1,4.0,25.0,2.0,36000.0,3
21732,1,1,1,405000.0,4,1,1,1,11723,1830,1,0,1,2.0,20.0,1.0,202500.0,3
21733,0,1,1,315000.0,4,1,1,1,21377,577,0,0,1,2.0,45.0,2.0,157500.0,5
21734,1,0,1,90000.0,4,4,2,1,12316,291,0,0,0,2.0,2.0,1.0,45000.0,3
21735,0,0,1,247500.0,0,4,1,1,16340,8647,0,0,0,2.0,28.0,1.0,123750.0,4
21736,1,1,1,225000.0,4,4,2,1,13867,1751,0,0,0,1.0,42.0,2.0,225000.0,3
21737,0,0,1,247500.0,0,1,3,1,11984,2043,0,0,1,1.0,19.0,2.0,247500.0,3
21738,0,0,0,112500.0,4,2,1,1,10526,2327,0,0,0,3.0,18.0,2.0,37500.0,2
21739,1,1,1,220500.0,4,4,1,1,19597,993,0,1,0,2.0,33.0,2.0,110250.0,5
21740,1,1,0,121500.0,4,4,1,1,14869,6904,0,1,0,2.0,7.0,1.0,60750.0,4
21741,0,0,0,135000.0,4,4,1,5,12278,869,0,0,0,2.0,10.0,2.0,67500.0,3
21742,0,0,1,202500.0,0,1,1,1,17713,718,1,1,0,2.0,40.0,0.0,101250.0,4
21743,1,1,0,202500.0,4,4,1,1,15974,4867,0,0,1,3.0,7.0,1.0,67500.0,4
21744,0,1,1,306000.0,2,1,1,1,13541,3965,0,0,0,4.0,39.0,0.0,76500.0,3
21745,1,1,1,157500.0,2,1,1,1,16783,473,0,1,0,2.0,34.0,2.0,78750.0,4
21746,1,1,1,238500.0,1,4,1,3,25152,0,0,0,0,2.0,38.0,2.0,119250.0,6
21747,0,0,1,90000.0,0,1,2,1,18386,8808,0,0,0,1.0,26.0,2.0,90000.0,5
21748,1,0,1,202500.0,4,4,0,1,10886,742,0,0,0,2.0,21.0,1.0,101250.0,2
21749,1,0,1,157500.0,4,4,1,1,12272,2212,1,0,0,3.0,46.0,2.0,52500.0,3
21750,0,0,1,130500.0,4,4,1,1,13520,5488,0,0,0,2.0,39.0,2.0,65250.0,3
21751,0,0,1,171000.0,4,4,3,4,16938,673,0,0,0,1.0,28.0,2.0,171000.0,4
21752,0,0,0,292500.0,0,4,0,1,18698,10758,0,0,0,2.0,39.0,1.0,146250.0,5
21753,0,0,1,202500.0,1,1,3,1,21344,0,0,1,1,1.0,25.0,0.0,202500.0,5
21754,0,1,1,90000.0,2,4,1,1,19284,2604,1,1,0,2.0,14.0,2.0,45000.0,5
21755,0,0,1,157500.0,4,4,3,2,20404,1736,0,1,0,1.0,8.0,2.0,157500.0,5
